housing_median_age,population,median_income,ocean_proximity,median_house_value,population_per_households,rooms_per_household,bed_rooms_per_household,population_per_bedrooms,rooms_per_bedrooms
49,1314.0,3.8125,Coastal,382100,1.7380952380952381,4.473544973544974,1.041005291005291,1.6696315120711562,4.297331639135959
36,807.0,3.7838,Coastal,500001,1.8943661971830985,4.708920187793427,1.0633802816901408,1.781456953642384,4.428256070640177
30,1749.0,3.8984,Coastal,306300,1.7299703264094954,4.390702274975272,1.0929772502472799,1.5828054298642533,4.0171945701357465
39,1312.0,2.7212,Coastal,266300,2.1437908496732025,3.9673202614379086,1.0359477124183007,2.0694006309148265,3.829652996845426
30,1292.0,2.7614,Coastal,272200,1.7412398921832883,3.7735849056603774,1.0202156334231807,1.7067371202113606,3.6988110964332894
38,1284.0,2.9384,Coastal,304100,1.7074468085106382,4.30186170212766,1.0226063829787233,1.669700910273082,4.2067620286085825
29,1460.0,2.875,Coastal,232500,1.983695652173913,4.182065217391305,1.0679347826086956,1.8575063613231553,3.9160305343511452
25,2178.0,3.0503,Coastal,225000,1.998165137614679,4.041284403669724,1.1577981651376146,1.7258320126782885,3.4904912836767035
15,3087.0,2.127,Coastal,163300,2.547029702970297,3.958745874587459,1.1336633663366336,2.2467248908296944,3.491994177583697
39,2470.0,2.3317,Coastal,222500,2.4097560975609755,3.975609756097561,1.0585365853658537,2.2764976958525347,3.7557603686635943
52,1819.0,3.1739,Coastal,222900,2.2319018404907975,3.985276073619632,1.0466257668711656,2.1324736225087926,3.8077373974208677
29,3891.0,1.6955,Coastal,179700,3.404199475065617,3.2230971128608923,1.1382327209098864,2.9907763259031515,2.8316679477325133
13,1600.0,3.3003,Coastal,207800,1.941747572815534,3.70873786407767,1.0449029126213591,1.8583042973286876,3.5493612078977934
12,2176.0,3.5812,Coastal,198600,2.1716566866267466,4.4271457085828345,1.1307385229540918,1.9205648720211828,3.915269196822595
35,1277.0,3.6193,Coastal,250000,1.9615975422427034,4.2519201228878645,1.1551459293394777,1.6981382978723405,3.6808510638297873
42,940.0,3.4107,Coastal,233300,1.9461697722567288,3.929606625258799,1.010351966873706,1.9262295081967213,3.889344262295082
45,361.0,7.5,Coastal,434500,2.214723926380368,6.233128834355829,1.0552147239263803,2.0988372093023258,5.906976744186046
49,1301.0,3.2917,Coastal,307400,2.007716049382716,4.308641975308642,1.0648148148148149,1.8855072463768117,4.046376811594203
51,1171.0,3.875,Coastal,342900,2.068904593639576,4.968197879858657,1.0971731448763251,1.8856682769726247,4.5281803542673105
52,899.0,4.1765,Coastal,393900,2.020224719101124,4.952808988764045,1.1191011235955055,1.8052208835341366,4.42570281124498
41,1621.0,4.5,Coastal,339800,1.9343675417661097,4.114558472553699,1.0692124105011933,1.8091517857142858,3.8482142857142856
27,1398.0,3.5528,Coastal,271100,1.8714859437751004,4.073627844712182,1.0535475234270415,1.7763659466327828,3.866581956797967
37,1080.0,3.901,Coastal,432500,1.7170111287758347,5.154213036565978,1.109697933227345,1.5472779369627507,4.644699140401146
29,1059.0,3.625,Coastal,500000,1.6267281105990783,4.213517665130568,1.087557603686636,1.4957627118644068,3.8742937853107344
36,1183.0,3.5985,Coastal,500001,1.5794392523364487,3.8931909212283045,1.048064085447263,1.5070063694267517,3.7146496815286625
36,1912.0,3.5292,Coastal,361800,1.6313993174061434,3.7252559726962455,1.0332764505119454,1.578860445912469,3.605284888521883
52,940.0,4.5469,Coastal,381000,1.7735849056603774,4.181132075471698,0.9924528301886792,1.7870722433460076,4.212927756653992
44,652.0,4.25,Coastal,439300,1.6059113300492611,3.8004926108374386,1.1403940886699508,1.408207343412527,3.3326133909287257
39,867.0,4.0795,Coastal,400000,1.529100529100529,3.5185185185185186,1.1181657848324515,1.3675078864353312,3.1466876971608833
52,1144.0,4.3889,Coastal,378000,1.8333333333333333,4.290064102564102,1.0288461538461537,1.7819314641744548,4.169781931464175
50,1179.0,3.5214,Coastal,398100,1.6420612813370474,4.1225626740947074,1.0598885793871866,1.5492772667542707,3.889618922470434
44,741.0,3.385,Coastal,408300,1.4444444444444444,3.1832358674463936,1.0448343079922027,1.382462686567164,3.046641791044776
52,791.0,5.8408,Coastal,500000,1.9387254901960784,5.411764705882353,1.0024509803921569,1.9339853300733496,5.398533007334963
50,322.0,4.7361,Coastal,418800,1.9515151515151514,5.539393939393939,1.0121212121212122,1.9281437125748504,5.473053892215569
46,1175.0,4.7875,Coastal,363800,1.7537313432835822,4.2298507462686565,1.0044776119402985,1.7459138187221397,4.210995542347697
44,961.0,3.9352,Coastal,406900,1.7472727272727273,4.6036363636363635,1.1290909090909091,1.5475040257648953,4.0772946859903385
43,1240.0,3.7813,Coastal,461500,1.9195046439628483,4.752321981424148,1.0340557275541795,1.8562874251497006,4.595808383233533
47,1220.0,7.3672,Coastal,500001,2.190305206463196,5.978456014362657,1.021543985637343,2.1441124780316345,5.852372583479789
45,1127.0,7.0796,Coastal,500001,2.138519924098672,5.759013282732448,0.9791271347248577,2.184108527131783,5.881782945736434
41,742.0,3.9934,Coastal,500001,1.7922705314009661,5.004830917874396,1.1859903381642511,1.5112016293279023,4.219959266802444
36,792.0,5.1815,Coastal,500001,1.7757847533632287,5.569506726457399,1.1771300448430493,1.5085714285714287,4.731428571428571
15,1879.0,5.6051,Coastal,267400,1.929158110882957,4.815195071868583,1.0287474332648872,1.875249500998004,4.680638722554891
15,3333.0,5.1508,Coastal,367300,2.108159392789374,5.599949399114497,1.0999367488931056,1.9166187464059805,5.091155836687762
20,1941.0,6.0362,Coastal,463500,2.1760089686098656,5.082959641255606,1.0695067264573992,2.0345911949685536,4.752620545073375
10,2528.0,8.946750000000016,Coastal,500001,2.391674550614948,6.872280037842952,1.075685903500473,2.22339489885664,6.388742304309587
52,1436.0,4.6852,Coastal,395200,2.1400894187779436,5.509687034277198,1.0298062593144561,2.0781476121562954,5.350217076700434
37,1661.0,5.3046,Coastal,360700,1.913594470046083,5.028801843317972,1.066820276497696,1.7937365010799136,4.713822894168467
27,744.0,2.1579,Non-Coastal,450000,2.2477341389728096,5.0604229607250755,1.5740181268882176,1.4280230326295584,3.214971209213052
52,1100.0,2.8333,Non-Coastal,414700,2.5522041763341066,5.473317865429235,1.37122969837587,1.8612521150592216,3.991539763113367
52,733.0,3.3906,Non-Coastal,300000,2.545138888888889,7.385416666666667,1.7777777777777777,1.431640625,4.154296875
52,341.0,2.7361,Non-Coastal,450000,2.13125,6.225,1.65,1.2916666666666667,3.772727272727273
29,422.0,2.6042,Non-Coastal,287500,2.439306358381503,4.138728323699422,1.2369942196531791,1.97196261682243,3.3457943925233646
32,2794.0,1.554,Coastal,100000,3.3301549463647198,4.181168057210965,1.0929678188319427,3.0468920392584513,3.825517993456925
36,1367.0,1.5078,Coastal,99600,3.4783715012722647,4.544529262086514,1.063613231552163,3.270334928229665,4.2727272727272725
31,2390.0,2.0,Coastal,109800,3.2784636488340193,3.8943758573388205,1.0864197530864197,3.0176767676767677,3.58459595959596
41,1805.0,1.2455,Coastal,100800,3.567193675889328,4.065217391304348,1.0869565217391304,3.2818181818181817,3.74
27,1622.0,2.2031,Coastal,96900,4.034825870646766,4.412935323383085,1.1044776119402986,3.6531531531531534,3.9954954954954953
35,977.0,1.5898,Coastal,94000,3.452296819787986,4.176678445229682,1.0777385159010602,3.2032786885245903,3.875409836065574
38,1774.0,1.5615,Coastal,108600,3.1565836298932384,4.282918149466192,1.1209964412811388,2.815873015873016,3.820634920634921
36,2521.0,2.5679,Coastal,114900,3.0155502392344498,4.1913875598086126,1.0311004784688995,2.9245939675174015,4.064965197215777
36,1390.0,2.0114,Coastal,99300,2.9956896551724137,4.398706896551724,1.144396551724138,2.6177024482109226,3.8436911487758945
32,1880.0,1.6716,Coastal,123800,3.1864406779661016,4.577966101694916,1.2,2.6553672316384183,3.8149717514124295
32,1715.0,1.7244,Coastal,111200,3.610526315789474,3.8210526315789473,1.0273684210526315,3.514344262295082,3.7192622950819674
35,1216.0,1.2,Coastal,99200,3.7300613496932513,3.9877300613496933,1.0920245398773005,3.4157303370786516,3.651685393258427
36,2017.0,1.3962,Coastal,124300,3.4596912521440824,3.7667238421955402,1.085763293310463,3.1864139020537126,3.4691943127962084
40,1646.0,3.2024,Coastal,128000,3.6335540838852096,5.373068432671082,1.0529801324503312,3.450733752620545,5.10272536687631
37,852.0,4.2917,Coastal,127900,3.4216867469879517,5.14859437751004,0.9799196787148594,3.4918032786885247,5.254098360655738
44,976.0,3.6583,Coastal,126700,2.9134328358208954,5.534328358208955,1.0955223880597016,2.6594005449591283,5.051771117166212
40,1021.0,2.2448,Coastal,175000,2.6657963446475197,5.005221932114883,1.1436031331592689,2.3310502283105023,4.376712328767123
40,684.0,3.2206,Coastal,145800,2.986899563318777,5.777292576419214,1.0611353711790392,2.814814814814815,5.444444444444445
40,798.0,3.775,Coastal,153800,2.9555555555555557,5.7407407407407405,1.6111111111111112,1.8344827586206895,3.5632183908045976
42,602.0,5.5787,Coastal,142000,3.236559139784946,6.306451612903226,1.0806451612903225,2.9950248756218905,5.835820895522388
43,997.0,4.9464,Coastal,150300,3.3796610169491523,6.216949152542373,0.9898305084745763,3.414383561643836,6.280821917808219
37,1468.0,4.5368,Coastal,168800,3.0647181628392484,5.720250521920668,1.0521920668058455,2.9126984126984126,5.436507936507937
37,1327.0,4.25,Coastal,172100,2.9820224719101125,5.346067415730337,1.0382022471910113,2.8722943722943723,5.14935064935065
37,925.0,4.4091,Coastal,148400,2.7366863905325443,5.4171597633136095,1.0532544378698225,2.598314606741573,5.143258426966292
38,412.0,6.0718,Coastal,156000,3.46218487394958,5.831932773109243,0.9411764705882353,3.6785714285714284,6.196428571428571
35,742.0,4.0625,Coastal,159900,2.932806324110672,4.794466403162056,1.1225296442687747,2.612676056338028,4.27112676056338
37,863.0,3.1563,Coastal,186200,2.9656357388316152,5.109965635738831,1.0171821305841924,2.9155405405405403,5.023648648648648
38,499.0,4.6389,Coastal,183800,2.9526627218934913,6.313609467455621,1.0059171597633136,2.9352941176470586,6.276470588235294
36,830.0,4.0536,Coastal,189000,3.1800766283524906,6.597701149425287,1.0727969348659003,2.9642857142857144,6.15
36,639.0,4.0,Coastal,192000,2.827433628318584,5.101769911504425,0.9911504424778761,2.8526785714285716,5.147321428571429
31,3288.0,1.9309,Coastal,137500,3.4107883817427385,3.8973029045643153,1.1431535269709543,2.983666061705989,3.4092558983666064
47,721.0,5.5176,Coastal,191000,2.61231884057971,5.2644927536231885,0.894927536231884,2.919028340080972,5.882591093117409
43,1505.0,3.1719,Coastal,183500,2.1137640449438204,5.36376404494382,0.9943820224719101,2.1257062146892656,5.3940677966101696
24,2636.0,4.2099,Coastal,189800,2.073957513768686,5.124311565696302,1.014948859166011,2.0434108527131785,5.0488372093023255
44,992.0,4.6667,Coastal,175600,3.042944785276074,6.205521472392638,0.9969325153374233,3.0523076923076924,6.224615384615385
44,1040.0,5.0912,Coastal,169800,3.1515151515151514,6.457575757575758,1.0909090909090908,2.888888888888889,5.919444444444444
33,1412.0,5.4359,Coastal,194100,3.9113573407202216,5.326869806094183,1.2714681440443214,3.076252723311547,4.189542483660131
52,844.0,2.7139,Coastal,164900,2.8610169491525426,5.389830508474576,1.023728813559322,2.794701986754967,5.264900662251655
47,954.0,3.8512,Coastal,171300,2.672268907563025,5.280112044817927,1.011204481792717,2.6426592797783934,5.221606648199446
47,704.0,3.3214,Coastal,166500,2.6666666666666665,4.912878787878788,1.106060606060606,2.410958904109589,4.441780821917808
46,814.0,4.3919,Coastal,157100,2.6601307189542482,4.915032679738562,0.8823529411764706,3.0148148148148146,5.57037037037037
45,949.0,5.5,Coastal,188200,2.758720930232558,6.482558139534884,1.058139534883721,2.607142857142857,6.126373626373627
42,737.0,2.3,Coastal,189200,2.310344827586207,5.285266457680251,1.1316614420062696,2.041551246537396,4.670360110803324
42,1062.0,2.0057,Coastal,198200,2.354767184035477,4.6208425720620845,1.146341463414634,2.0541586073500966,4.0309477756286265
33,1272.0,2.0694,Coastal,143500,2.8456375838926173,3.344519015659955,1.0604026845637584,2.6835443037974684,3.154008438818565
25,1710.0,2.2303,Coastal,159400,2.973913043478261,3.2417391304347825,1.0713043478260869,2.7759740259740258,3.0259740259740258
26,1130.0,3.2708,Coastal,128100,2.797029702970297,4.26980198019802,1.066831683168317,2.6218097447795823,4.002320185614849
26,2340.0,2.6734,Coastal,143400,2.588495575221239,4.238938053097345,1.1880530973451326,2.17877094972067,3.5679702048417132
33,1518.0,3.1194,Coastal,152800,3.3808463251670378,4.195991091314031,1.0623608017817372,3.1823899371069184,3.949685534591195
42,1785.0,3.745,Coastal,170800,2.9310344827586206,5.059113300492611,1.116584564860427,2.625,4.530882352941177
47,2374.0,2.3882,Coastal,137700,3.911037891268534,4.364085667215815,1.126853377265239,3.4707602339181287,3.8728070175438596
40,1922.0,3.163,Coastal,137800,3.5330882352941178,3.875,0.9669117647058824,3.653992395437262,4.007604562737643
45,1064.0,3.7067,Coastal,136600,3.970149253731343,4.843283582089552,1.0970149253731343,3.619047619047619,4.414965986394558
30,757.0,3.8056,Coastal,323800,2.169054441260745,4.435530085959885,0.9455587392550143,2.293939393939394,4.6909090909090905
21,1549.0,1.2094,Coastal,157500,1.8159437280187574,3.1817116060961315,1.032825322391559,1.7582292849035188,3.080590238365494
26,1560.0,3.1354,Coastal,164300,2.472266244057052,4.394611727416799,1.0792393026941363,2.290748898678414,4.071953010279001
28,3201.0,2.681,Coastal,147700,2.6764214046822743,3.988294314381271,1.1103678929765886,2.4103915662650603,3.591867469879518
25,4015.0,2.1587,Coastal,143800,3.4083191850594226,3.193548387096774,1.0874363327674024,3.1342701014832164,2.936768149882904
30,2324.0,3.0519,Coastal,137500,3.2099447513812156,3.675414364640884,1.0566298342541436,3.037908496732026,3.4784313725490197
42,1507.0,2.8892,Coastal,159800,3.9657894736842105,4.681578947368421,1.1342105263157896,3.496519721577726,4.127610208816705
45,781.0,3.95,Coastal,164000,3.2815126050420167,4.5210084033613445,0.8949579831932774,3.6666666666666665,5.051643192488263
42,1082.0,3.7237,Coastal,170800,3.6187290969899664,3.7324414715719065,1.0133779264214047,3.570957095709571,3.6831683168316833
21,1286.0,2.7284,Coastal,146900,2.3087971274685817,3.2351885098743267,0.9982046678635548,2.3129496402877696,3.241007194244604
25,1498.0,2.8378,Coastal,170000,3.3215077605321506,4.099778270509978,1.1485587583148558,2.891891891891892,3.5694980694980694
26,2742.0,2.5504,Coastal,151300,2.8832807570977916,3.725552050473186,0.45741324921135645,6.303448275862069,8.144827586206896
26,3193.0,2.6535,Coastal,177200,3.130392156862745,3.1676470588235293,1.0676470588235294,2.9320477502295685,2.9669421487603307
45,891.0,4.4038,Coastal,259400,2.6129032258064515,4.571847507331379,0.8944281524926686,2.921311475409836,5.111475409836066
46,782.0,5.057,Coastal,246300,2.8644688644688645,5.21978021978022,1.0366300366300367,2.7632508833922262,5.035335689045937
39,344.0,3.5833,Coastal,218800,2.2337662337662336,5.279220779220779,1.2012987012987013,1.8594594594594596,4.394594594594595
26,3333.0,2.9646,Coastal,179800,2.140655105973025,4.285163776493256,1.1104688503532434,1.9277038750722961,3.858877964141122
18,990.0,4.0179,Coastal,195800,3.42560553633218,4.442906574394463,0.9792387543252595,3.498233215547703,4.5371024734982335
21,2515.0,2.7464,Coastal,153100,2.6613756613756614,3.8264550264550263,1.1216931216931216,2.3726415094339623,3.4113207547169813
29,1715.0,2.7712,Coastal,160900,2.2129032258064516,3.6916129032258063,1.0529032258064517,2.1017156862745097,3.5061274509803924
19,2917.0,2.6823,Coastal,142500,2.6021409455842996,4.148974130240856,1.142729705619982,2.277127244340359,3.630757220921155
17,2365.0,3.0393,Coastal,129200,2.919753086419753,4.235802469135803,1.1530864197530863,2.532119914346895,3.6734475374732334
37,2009.0,3.6583,Coastal,177300,3.393581081081081,3.625,0.9679054054054054,3.506108202443281,3.7452006980802794
26,100.0,4.875,Coastal,175000,5.0,6.9,1.15,4.3478260869565215,6.0
35,1376.0,2.2297,Coastal,262500,3.8435754189944134,2.5810055865921786,0.9748603351955307,3.9426934097421205,2.64756446991404
42,1283.0,4.1635,Coastal,163900,4.19281045751634,3.7222222222222223,0.9869281045751634,4.248344370860927,3.771523178807947
42,2038.0,2.875,Coastal,177500,3.44839255499154,4.284263959390863,1.0609137055837563,3.2503987240829346,4.038277511961723
32,1053.0,2.8438,Coastal,181700,3.8014440433212995,3.851985559566787,1.032490974729242,3.6818181818181817,3.730769230769231
52,747.0,4.125,Coastal,174000,4.5,5.036144578313253,1.0542168674698795,4.268571428571429,4.777142857142858
39,1666.0,3.3056,Coastal,156800,4.490566037735849,3.746630727762803,1.105121293800539,4.0634146341463415,3.3902439024390243
38,3036.0,2.3125,Coastal,148500,4.751173708920188,3.3943661971830985,1.0766823161189358,4.412790697674419,3.1526162790697674
29,3425.0,2.3675,Coastal,149400,4.3854033290653005,2.9001280409731116,1.0409731113956466,4.212792127921279,2.7859778597785976
30,1433.0,2.68,Coastal,170000,4.202346041055718,3.3196480938416424,1.0175953079178885,4.129682997118156,3.2622478386167146
40,2036.0,2.6298,Coastal,156500,4.277310924369748,3.4138655462184873,1.050420168067227,4.072,3.25
33,1309.0,3.4063,Coastal,152300,5.236,3.756,1.136,4.609154929577465,3.306338028169014
36,1824.0,2.2679,Coastal,153900,3.880851063829787,3.251063829787234,1.0340425531914894,3.753086419753086,3.1440329218106995
35,918.0,1.7344,Coastal,146900,3.889830508474576,4.4491525423728815,1.0677966101694916,3.642857142857143,4.166666666666667
34,810.0,1.9766,Coastal,162500,4.5,3.4277777777777776,1.05,4.285714285714286,3.2645502645502646
